Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
2043,Analista de Finanças e Controle - Comum a todos - Prova 1,2004,"<p>Uma organiza&ccedil;&atilde;o pode adotar diferentes crit&eacute;rios de departamentaliza&ccedil;&atilde;o para sua estrutura organizacional, dependendo de seu porte, estrat&eacute;gia, dispers&atilde;o geogr&aacute;fica. Dados os crit&eacute;rios de departamentaliza&ccedil;&atilde;o funcional, por localidade e por cliente, fa&ccedil;a a correspond&ecirc;ncia com as estrat&eacute;gias indicadas a seguir e marque a op&ccedil;&atilde;o que expressa corretamente a rela&ccedil;&atilde;o estrat&eacute;gia/crit&eacute;rio de departamentaliza&ccedil;&atilde;o. </p><p>I. A organiza&ccedil;&atilde;o tem como meta abrir seis filiais, uma em cada capital dos estados do nordeste. </p><p>II. A organiza&ccedil;&atilde;o tem como meta consolidar a especializa&ccedil;&atilde;o da produ&ccedil;&atilde;o, comercializa&ccedil;&atilde;o e inform&aacute;tica. </p><p>III. A organiza&ccedil;&atilde;o tem como meta consolidar sua posi&ccedil;&atilde;o junto aos consumidores, prestando-lhes servi&ccedil;os diferenciados. </p><p>IV. A organiza&ccedil;&atilde;o tem como meta consolidar sua posi&ccedil;&atilde;o no mercado nas cidades onde atua. </p><p>V. A organiza&ccedil;&atilde;o tem como meta lan&ccedil;ar um produto direcionado a jovens da classe m&eacute;dia.</p>",I. por cliente &nbsp;&nbsp;&nbsp; II. funcional &nbsp;&nbsp;&nbsp; III. por localidade&nbsp;&nbsp; &nbsp; IV. por cliente&nbsp;&nbsp; &nbsp; V. por localidade,I. funcional &nbsp;&nbsp;&nbsp; II. por cliente &nbsp;&nbsp;&nbsp; III. por localidade &nbsp;&nbsp;&nbsp; IV. funcional &nbsp;&nbsp;&nbsp; V. por localidade,I. por localidade&nbsp;&nbsp; &nbsp; II. funcional&nbsp;&nbsp; &nbsp; III. por cliente &nbsp;&nbsp;&nbsp; IV. por localidade &nbsp;&nbsp;&nbsp; V. por cliente,I. por cliente&nbsp;&nbsp; &nbsp; &nbsp;&nbsp;&nbsp; II. por localidade&nbsp;&nbsp; &nbsp; III. funcional&nbsp;&nbsp; &nbsp; IV. por cliente &nbsp;&nbsp;&nbsp; V. por localidade,I. por cliente &nbsp;&nbsp;&nbsp; II. funcional &nbsp;&nbsp;&nbsp; III. por cliente &nbsp;&nbsp;&nbsp; IV. por localidade &nbsp;&nbsp;&nbsp; V. por cliente,ESAF,C,Administração Geral,Estrutura Organizacional,Organizações,Administração Geral
2044,Analista de Finanças e Controle - Comum a todos - Prova 1,2004,"O controle visa informar sobre determinada situação dando indicações se os objetivos estão sendo alcançados ou não, alimentando o processo decisório; dessa forma um determinado sistema pode ser avaliado e mantido dentro de um padrão de comportamento desejado. Escolha a opção que identifica corretamente aspectos relacionados ao processo de controle.","O controle pode ocorrer em diferentes níveis hierárquicos: estratégico, administrativo/gerencial e operacional.","Uma das formas de apresentar informações é por meio de relatórios verbais ou escritos, gráficos e mapas, telas de computador, escalas.","As principais características de um sistema de controle eficaz são: foco estratégico, aceitação, precisão, rapidez, objetividade, ênfase na exceção.","Os componentes ou etapas do controle são: definição de padrões de controle, obtenção de informações, comparação e ação corretiva, e revisão do planejamento.","A função de finanças pode usar como informação para o controle índices relativos a lucro, retorno do investimento, margem operacional bruta, liquidez.",ESAF,D,Administração Geral,Controle administrativo,Administração Geral,
2045,Analista de Finanças e Controle - Comum a todos - Prova 1,2004,"Os programas de qualidade se consolidaram no Jap&atilde;o visando basicamente produzir ganhos de competitividade para as ind&uacute;strias; no entanto, as id&eacute;ias e m&eacute;todos da qualidade se espandiram para outras realidades. Assinale a op&ccedil;&atilde;o que <u>n&atilde;o</u> corrresponde ao enfoque dado por um programa de qualidade.","A implantação de um programa de qualidade tem como foco garantir a qualidade do produto, promover melhorias contínuas por meio de estímulo à inovação, atender às expectativas dos clientes, mantendo-os satisfeitos.","A implantação de um programa de qualidade tem como foco padronizar a produção, promover melhorias por meio de um processo de especialização e criar unidades de atendimento ao cliente.","A implantação de um programa de qualidade tem como foco produzir um único produto padronizado, promover melhorias por meio de um processo de especialização e crer na fidelização do mercado.","A implantação de um programa de qualidade tem como foco garantir a qualidade do produto, promover melhorias contínuas por meio da diminuição de desperdícios, atender às expectativas dos clientes, mantendo-os satisfeitos.","A implantação de um programa de qualidade tem como foco produzir certo na primeira vez, promover melhorias contínuas por meio de estímulo à inovação, criar unidades de atendimento ao cliente.",ESAF,C,Administração Geral,Gestão da Qualidade,Administração Geral,
2046,Analista de Finanças e Controle - Comum a todos - Prova 1,2004,"Weber estudou as organizações que surgiram após a revolução industrial e a formação do Estado, identificando características que eram comuns e tipos de autoridade. Indique a opção que apresenta corretamente características do tipo ideal de burocracia de Weber.",Excesso de regulamentos e valorização da hierarquia.,Competência técnica e dominação tradicional.,Dominação legal e carismática.,Impessoalidade e profissionalismo.,Mecanismo e racionalidade legal.,ESAF,D,Administração Geral,Teoria Geral da Administração,Administração Geral,
2047,Analista de Finanças e Controle - Comum a todos - Prova 1,2004,"<p>Ao longo de sua hist&oacute;ria, a administra&ccedil;&atilde;o p&uacute;blica assume formatos diferentes, sendo os mais caracter&iacute;sticos o patrimonialista, o burocr&aacute;tico e o gerencial. Assinale a op&ccedil;&atilde;o que indica corretamente a descri&ccedil;&atilde;o das caracter&iacute;sticas da administra&ccedil;&atilde;o p&uacute;blica feita no texto a seguir.</p><p> <em>O governo caracteriza-se pela interpermeabilidade dos patrim&ocirc;nios p&uacute;blico e privado, o nepotismo e o clientelismo. A partir dos processos de democratiza&ccedil;&atilde;o, institui-se uma administra&ccedil;&atilde;o que usa, como instrumentos, os princ&iacute;pios de um servi&ccedil;o p&uacute;blico profissional e de um sistema administrativo impessoal, formal e racional. </em></p>",Patrimonialista e gerencial,Patrimonialista e burocrático,Burocrático e gerencial,"Patrimonialista, burocrático e gerencial",Burocrático,ESAF,B,Administração Pública,"Modelos teóricos de Administração Pública: patrimonialista, burocrático e gerencial",,
2048,Analista de Finanças e Controle - Comum a todos - Prova 1,2004,"<p>O Governo do Presidente Lu&iacute;s In&aacute;cio Lula da Silva inicia suas atividades diante de um quadro de crise fiscal, associada a uma grande d&iacute;vida social e grande expectativa da popula&ccedil;&atilde;o a respeito de uma atua&ccedil;&atilde;o ativa do Governo na solu&ccedil;&atilde;o desses problemas. Nesse sentido, s&atilde;o preconizadas determinadas a&ccedil;&otilde;es:</p><p> I. Diminuir o n&uacute;mero de servidores p&uacute;blicos, facilitando o ajuste fiscal. </p><p>II. Avan&ccedil;ar na assimila&ccedil;&atilde;o das novas tecnologias de informa&ccedil;&atilde;o para atendimento ao p&uacute;blico, reduzindo tempo e custos dos processos. </p><p>III. Transferir fun&ccedil;&otilde;es t&iacute;picas do Governo para a iniciativa privada, aumentando a capacidade de investir na &aacute;rea social. </p><p>IV. Aumentar os gastos com investimentos e contrata&ccedil;&atilde;o de pessoal, visando estimular o crescimento da economia. </p><p>V. Estimular a descentraliza&ccedil;&atilde;o de a&ccedil;&otilde;es do Governo federal para inst&acirc;ncias de governo mais pr&oacute;ximas ao cidad&atilde;o, facilitando o controle social. </p><p>VI. Sensibilizar e mobilizar os servidores p&uacute;blicos para que se tornem agentes ativos da transforma&ccedil;&atilde;o da gest&atilde;o do Estado. </p><p>VII. Criar mecanismos que estimulem a competi&ccedil;&atilde;o entre a iniciativa privada e o Governo, ampliando a efici&ecirc;ncia dos dois setores. </p><p>Escolha a op&ccedil;&atilde;o que indica as senten&ccedil;as verdadeiras.</p>","I, III, IV e VII","II, VI e VII","I, III, V e VI","II, III e VII","II, V e VI",ESAF,E,Administração Pública,,,
2049,Analista de Finanças e Controle - Área - Tecnologia da Informação - Prova 3,2004,"<p>Analise as seguintes afirma&ccedil;&otilde;es relativas a componentes de hardware de computadores: </p><p>I. A placa m&atilde;e &eacute; a principal placa de circuitos de um microcomputador. O &uacute;nico componente que n&atilde;o pode ser instalado ou equipar uma placa m&atilde;e &eacute; o barramento AGP. </p><p>II. O barramento AGP &eacute; o primeiro barramento a possuir um <em>slot </em>que permite expans&atilde;o, opera com 8 bits e em sua segunda vers&atilde;o, ampliada e melhorada, opera com 16 bits para dados e 24 bits para endere&ccedil;amento, com uma freq&uuml;&ecirc;ncia de opera&ccedil;&atilde;o de 8MHz. </p><p>III. Uma caracter&iacute;stica importante dos dispositivos PCI &eacute; o <em>Plug and Play</em>. Estes dispositivos s&atilde;o equipados com uma mem&oacute;ria ROM contendo informa&ccedil;&otilde;es que permitem ao sistema operacional detect&aacute;-los automaticamente. </p><p>IV. Um computador, alimentado por uma fonte com padr&atilde;o ATX e com uma placa m&atilde;e apropriada para este padr&atilde;o, permite que seja ligado ao receber um sinal externo como, por exemplo, uma chamada telef&ocirc;nica recebida pelo modem nele instalado. </p><p>Est&atilde;o corretos os itens:</p>",I e II,II e III,III e IV,I e III,II e IV,ESAF,C,Arquitetura de Computadores,Conceitos Básicos,Barramento,
2050,Analista de Finanças e Controle - Área - Tecnologia da Informação - Prova 3,2004,"Analise as seguintes afirma&ccedil;&otilde;es relativas a componentes de hardware e perif&eacute;ricos de computadores: <br /><br />I. Na an&aacute;lise da qualidade de monitores, quanto menor for o <em>dot pitch </em>melhor ser&aacute; a defini&ccedil;&atilde;o da sua imagem. <br /><br />II. Monitores de mesmo tamanho que trabalham no modo N&atilde;o-Entrela&ccedil;ado (NE) apresentam uma qualidade de imagem muito inferior &agrave;queles que usam o modo entrela&ccedil;ado. A &uacute;nica vantagem do monitor N&atilde;o-Entrela&ccedil;ado (NE) &eacute; o seu baixo custo. <br /><br />III. O BIOS (<em>Basic Input/Output System </em>- Sistema B&aacute;sico de Entrada/Sa&iacute;da) informa ao processador como trabalhar com os perif&eacute;ricos mais b&aacute;sicos do sistema, como, por exemplo, o drive de disquete.<br /><br /> IV. O <em>Setup </em>&eacute; respons&aacute;vel por &quot;ensinar&quot; ao processador da m&aacute;quina a operar com dispositivos b&aacute;sicos, como o disco r&iacute;gido e o v&iacute;deo em modo texto. As configura&ccedil;&otilde;es alteradas no <em>Setup </em>s&atilde;o armazenadas no BIOS. <br /><br />Est&atilde;o corretos os itens:",I e II,II e III,III e IV,I e III,II e IV,ESAF,D,Informática,Hardware,,
2051,Analista de Finanças e Controle - Área - Tecnologia da Informação - Prova 3,2004,"Em um Disco Rígido, um cluster é a menor unidade de alocação de arquivos reconhecida pelo sistema operacional. Com relação a essa divisão em Discos Rígidos, é correto afirmar que",pode-se ter mais de 65 mil clusters por partição no sistema de arquivo FAT16,"um arquivo grande, ao ser gravado no disco, é fragmentado em vários clusters, mas um cluster não pode conter mais de um arquivo.","é recomendável, devido ao tamanho dos clusters, usar a FAT16 para formatar partições com mais de 2 GB, evitando-se, assim, o desperdício de espaço em disco.",na evolução do sistema de arquivos de FAT16 para FAT32 chegou-se a resultados que permitiram que o tamanho de cada cluster pudesse ser superior a 2Gbytes.,"ao se converter uma partição de FAT16 para FAT32 normalmente ganha-se em velocidade de acesso, mas perde-se em espaço, já que todos os arquivos ao passarem do sistema de arquivos FAT 16 para FAT32 duplicam de tamanho.",ESAF,B,Informática,Hardware,,
2052,Analista de Finanças e Controle - Área - Tecnologia da Informação - Prova 3,2004,"A maioria das placas mãe possui duas interfaces IDE embutidas, chamadas de controladora primária e controladora secundária. Cada controladora suporta dois dispositivos, permitindo, assim, 4 dispositivos IDE num mesmo micro. O modelo da interface IDE determina o seu modo de operação e conseqüentemente a sua velocidade e seus recursos. Com relação a este modelo é correto afirmar que","o modo Pio 4, um dos mais modernos, é capaz de transferir dados a taxas próximas a 32 Gigabytes por segundo.","usando tanto o modo Pio 2 quanto o Pio 4, ao invés de transferir dados do HD para a memória RAM, o processador apenas faz uma solicitação ao disco rígido para que ele mesmo faça o trabalho.",uma das vantagens do modo UDMA é permitir que o disco rígido possa acessar diretamente a memória RAM.,"todos os modelos de discos mais antigos incluíam suporte a UDMA, porém, nos discos mais novos, este modo foi substituído pelos modos Pio 2 e Pio 4.",ao se instalar um disco SCSI em uma controladora IDE deve-se definir na BIOS que o modo de operação do HD será PIO MODE 0.,ESAF,C,Arquitetura de Computadores,Hardware,,
