Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
1033,Técnico Judiciário - Área Administrativa,2006,A concordância está correta na seguinte frase:,"Novas usinas de produção de álcool deve passar a funcionar dentro de cinco anos, possibilitando lucros que deve beneficiar o setor.","Deveria entrar em funcionamento noventa novas usinas de produção de álcool, número que se somarão às unidades já existentes no País.","Espera-se aumento consider&aacute;vel na fabrica&ccedil;&atilde;o de carros que utilizam o &aacute;lcool como combust&iacute;vel, com estimativas otimistas para o setor.",Investimentos no setor alcooleiro tem sido feito para que se amplie as exportações à medida que a tecnologia brasileira desperte interesse mundial.,"A preferência na compra de carros bicombustíveis propiciariam aumento no consumo de álcool, e também no volume de exportações do produto.",FCC,C,Português,Concordância nominal e verbal,,
1038,Técnico Judiciário - Área Administrativa,2006,"<p><em>... al&eacute;m do que <u>gastaria</u> em impostos, o empres&aacute;rio <u>poder&aacute;</u> vincular sua marca... </em>(1o par&aacute;grafo) </p><p>O emprego das formas verbais grifadas acima indica, respectivamente,</p>",hip&oacute;tese futura e um fato real.,condição incerta e ação habitual.,fato dado como certo e repetição de ação futura.,ação repetida no presente e desejo a ser concretizado.,certeza na concretização de um fato e possibilidade futura.,FCC,A,Português,Emprego dos tempos e modos verbais,,
1039,Técnico Judiciário - Área Administrativa,2006,"O termo grifado está substituído por um pronome equivalente, de modo INCORRETO, no segmento:",<em>que utilizem <u>parte do dinheiro</u> </em>= que a utilizem.,<em>sem desembolsar <u>nenhum centavo</u> </em>= sem desembols&aacute;- lo.,<em>que oferecem geralmente <u>abatimentos</u> </em>= que os oferecem.,<em>tamb&eacute;m podem patrocinar<u> iniciativas culturais</u> </em>= podem patrocin&aacute;-las.,<em>o empres&aacute;rio poder&aacute; vincular<u> sua marca</u> </em>= poder&aacute; vincular-lhe.,FCC,E,Português,"Pronomes: emprego, formas de tratamento e colocação",,
1040,Técnico Judiciário - Área Administrativa,2006,"<p><em>Pessoas f&iacute;sicas tamb&eacute;m podem patrocinar iniciativas culturais. </em>(2o par&aacute;grafo) </p><p>Transpondo-se a frase acima para a voz passiva, a forma verbal passa a ser:</p>",pode ser patrocinado.,podem ser patrocinadas.,pode ter sido patrocinado.,têm o poder de patrocinar.,estarão podendo patrocinar.,FCC,B,Português,Vozes do verbo,,
1041,Técnico Judiciário - Área Administrativa,2006,"<p>Considere o final de um pedido endere&ccedil;ado a um industrial, em que um Diretor Cultural busca patroc&iacute;nio para suas atividades.</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Dirijo-me a ...... para solicitar ...... aten&ccedil;&atilde;o a nosso<br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp; pedido, tornando poss&iacute;vel a montagem de t&atilde;o importante<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; pe&ccedil;a que, sem d&uacute;vida, atrair&aacute; grande p&uacute;blico.</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; Atenciosamente,<br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Diretor do Grupo de Teatro Raios e Trov&otilde;es</p><p>&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; A ......<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Senhor Peri dos Montes Verdes<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Diretor-Presidente da Artefatos Quaisquer<br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; Nesta Cidade</p><p>&nbsp;</p><p>As lacunas est&atilde;o corretamente preenchidas, respectivamente, por</p>",V.Exa. - vossa - V.Exa.,Sua Exa. - vossa - Sua Exa.,Sua Sa. - vossa - V.Sa.,V.Sa. - sua - Sua Sa.,V.Sa. - sua - V.Sa.,FCC,D,Português,"Pronomes: emprego, formas de tratamento e colocação",,
1043,Técnico Judiciário - Área Administrativa,2006,"A forma verbal que pode ser empregada também no plural, permanecendo a frase correta, está grifada em:",<em>A maior parte desse contingente <u>&eacute;</u> de imigrantes... </em>,<em><u>&Eacute; formado</u> por cidad&atilde;os do mundo pr&oacute;spero... </em>,<em>... a cada ano <u>aumenta</u> o n&uacute;mero de franceses... </em>,<em>... &agrave; que <u>sa&iacute;a</u> do pa&iacute;s no fim do s&eacute;culo <strong>XIX</strong>... </em>,<em>Um dos tipos que <u>caracteriza</u> os novos migrantes... </em>,FCC,E,Português,Flexão nominal e verbal,,
1044,Técnico Judiciário - Área Administrativa,2006,"Considere as formas verbais que aparecem no texto <b>saem </b>e <b>saía</b>. A mesma relação existente entre ambas, quanto à flexão, está no par",vão e foi.,est&atilde;o e estava.,fogem e fugiu.,dirigem e dirigira.,trabalham e trabalharia.,FCC,B,Português,Flexão nominal e verbal,,
1045,Técnico Judiciário - Área Administrativa,2006,"<p>Sempre h&aacute; profissionais dispostos ...... trabalhar em lugares distantes, especialmente em atividades ligadas ...... &aacute;reas de ci&ecirc;ncia e tecnologia, se ...... essas atividades estiver associada a qualidade de vida. </p><p>As lacunas est&atilde;o corretamente preenchidas, respectivamente, por</p>",a - as - à,à - às - à,à - às - a,a - &agrave;s - a,a - as - a,FCC,D,Português,Crase,,
1046,Técnico Judiciário - Área Administrativa,2006,Há palavras escritas do modo INCORRETO na frase:,"Gozar a vida com qualidade é objetivo de muitos profissionais que não hesitam em deixar seu país de origem, para trabalhar no exterior.","Países emergentes têm apresentado desenvolvimento consistente em produção científica, indicador seguro dos benefícios trazidos pela globalização.","Produ&ccedil;&atilde;o cient&iacute;fica est&aacute; deixando de ser previl&eacute;gio dos pa&iacute;ses mais ricos, pois dados rescentes apontam salto qualitativo em ci&ecirc;ncia e tecnologia na &Aacute;sia.","Observa-se um aspecto reverso em relação ao fenômeno de migração: profissionais altamente habilitados e capazes emigram do primeiro mundo, atualmente.",A capacidade de um país de produzir sua própria tecnologia torna-se excelente instrumento de percepção da solidez de seu desenvolvimento.,FCC,C,Português,Ortografia e Semântica,,
1047,Técnico Judiciário - Área Administrativa,2006,"Nos termos do disposto na Lei no 8.112/90, a reversão",constitui forma de provimento derivado que culmina com o retorno à atividade do servidor posto em disponibilidade.,"&eacute; o retorno &agrave; atividade do servidor aposentado por invalidez, quando, por junta m&eacute;dica oficial, forem declarados insubsistentes os motivos da aposentadoria.","é o deslocamento do servidor, a pedido ou de ofício, no âmbito do mesmo quadro, com ou sem mudança de sede.",resulta da investidura do servidor estável em cargo de atribuições e responsabilidades compatíveis com a limitação que tenha sofrido em sua capacidade física.,constitui ato administrativo discricionário pelo qual o agente exonerado reingressa no serviço público.,FCC,B,Direito Administrativo,Lei nº 8.112-1990 - Regime Jurídico dos Servidores Públicos Federais,,
1048,Técnico Judiciário - Área Administrativa,2006,"Tendo em vista a Lei no 8.112/90, e em relação às férias dos servidores públicos civis da União, é INCORRETO afirmar que",para o primeiro período aquisitivo de férias serão exigidos 12 meses de exercício.,"as férias, dentre outras hipóteses, poderão ser interrompidas por motivo de calamidade pública ou comoção interna.","é permitido o parcelamento das férias em até três etapas, desde que assim requeridas pelo servidor, e no interesse da administração pública.","o servidor ter&aacute; direito a 30 dias de f&eacute;rias, que podem ser cumuladas por at&eacute; 3 per&iacute;odos, no caso de necessidade do servi&ccedil;o.",é vedado levar à conta de férias qualquer falta ao serviço.,FCC,D,Direito Administrativo,Lei nº 8.112-1990 - Regime Jurídico dos Servidores Públicos Federais,,
1049,Técnico Judiciário - Área Administrativa,2006,O servidor que NÃO entrar em exercício dentro do prazo legal de,"15 dias, contados da data da posse, ser&aacute; exonerado do cargo.","30 dias, contados do ato de provimento, será afastado provisoriamente do cargo.","60 dias, contados da publicação do ato de provimento, poderá ser posto em disponibilidade.","15 dias, contados da data da nomeação, poderá ser afastado do cargo.","30 dias, contados da data da posse, será posto em disponibilidade.",FCC,A,Direito Administrativo,Lei nº 8.112-1990 - Regime Jurídico dos Servidores Públicos Federais,,
1050,Técnico Judiciário - Área Administrativa,2006,"<p>No que tange &agrave;s penalidades disciplinares, considere: </p><p>I. Configura abandono de cargo pun&iacute;vel com suspens&atilde;o, a aus&ecirc;ncia intencional do servidor ao servi&ccedil;o por mais de 30 dias consecutivos. </p><p>II. Ao servidor que faltar ao servi&ccedil;o, sem causa justificada, por 60 dias, intercaladamente, durante o per&iacute;odo de 12 meses, ser&aacute; aplicada a pena de demiss&atilde;o. </p><p>III. Quanto &agrave;s infra&ccedil;&otilde;es pun&iacute;veis com destitui&ccedil;&atilde;o de cargo em comiss&atilde;o, a a&ccedil;&atilde;o disciplinar prescrever&aacute; em at&eacute; 10 anos. </p><p>IV. Ser&aacute; cassada a aposentadoria ou a disponibilidade do inativo que houver praticado, na atividade, falta pun&iacute;vel com a demiss&atilde;o. </p><p>Est&aacute; correto APENAS o que se afirma em:</p>","I, II e III.",I e III.,I e IV.,"II, III e IV.",II e IV.,FCC,E,Direito Administrativo,Lei nº 8.112-1990 - Regime Jurídico dos Servidores Públicos Federais,,
1051,Técnico Judiciário - Área Administrativa,2006,"<p>Em mat&eacute;ria de esp&eacute;cies de atos administrativos considere: </p><p>I. Atos administrativos ordinat&oacute;rios internos contendo determina&ccedil;&otilde;es e instru&ccedil;&otilde;es que a Corregedoria ou tribunais expedem para regulariza&ccedil;&atilde;o e uniformiza&ccedil;&atilde;o dos servi&ccedil;os, especialmente os de Justi&ccedil;a, com o objetivo de evitar erros e omiss&otilde;es na observ&acirc;ncia da lei. </p><p>II. Atos administrativos normativos expedidos pelas altas autoridades do Executivo (mas n&atilde;o pelo Chefe do Executivo) ou pelos presidentes dos tribunais, &oacute;rg&atilde;os legislativos e colegiados administrativos, para disciplinar mat&eacute;ria de sua compet&ecirc;ncia espec&iacute;fica. </p><p>Esses atos administrativos dizem respeito, t&eacute;cnica e respectivamente,</p>",às circulares e às deliberações.,às ordens de serviço e aos regimentos.,aos provimentos e &agrave;s resolu&ccedil;&otilde;es.,às portarias e aos regulamentos.,às resoluções e às instruções normativas.,FCC,C,Direito Administrativo,Atos Administrativos,,
1052,Técnico Judiciário - Área Administrativa,2006,"<p>Em rela&ccedil;&atilde;o aos atributos do ato administrativo considere: </p><p>I. Uma das conseq&uuml;&ecirc;ncias da presun&ccedil;&atilde;o de legitimidade e veracidade &eacute; a transfer&ecirc;ncia do &ocirc;nus da prova de invalidade do ato administrativo para quem a invoca. </p><p>II. A efic&aacute;cia do ato administrativo &eacute; a disponibilidade do ato para produzir imediatamente seus efeitos finais, ao passo que a exeq&uuml;ibilidade do ato administrativo &eacute;, t&atilde;o somente, aptid&atilde;o para atuar. </p><p>III. O atributo da imperatividade do ato administrativo, como sendo aquele que imp&otilde;e a coercibilidade para seu cumprimento ou execu&ccedil;&atilde;o, n&atilde;o est&aacute; presente em todos os atos, a exemplo dos atos enunciativos. </p><p>Est&aacute; correto APENAS o que se afirma em:</p>",I.,I e II.,I e III.,II e III.,III.,FCC,C,Direito Administrativo,Atos Administrativos,,
